"x","y","z","mx","my","mz"
0.4176,0,-0.1,0.18866,0.2042,0.9604
0.4185,0,-0.1,0.18697,0.2022,0.96117
0.4194,0,-0.1,0.18527,0.20021,0.96194
0.4203,0,-0.1,0.18358,0.19821,0.96271
0.4212,0,-0.1,0.18188,0.19621,0.96348
0.4221,0,-0.1,0.18016,0.19429,0.9642
0.423,0,-0.1,0.17839,0.19247,0.96486
0.4239,0,-0.1,0.17662,0.19065,0.96552
0.4248,0,-0.1,0.17485,0.18883,0.96618
0.4257,0,-0.1,0.17309,0.18701,0.96684
0.4266,0,-0.1,0.17132,0.18519,0.9675
0.4275,0,-0.1,0.16955,0.18337,0.96816
0.4284,0,-0.1,0.16778,0.18155,0.96882
0.4293,0,-0.1,0.16602,0.17972,0.96948
0.4302,0,-0.1,0.16425,0.1779,0.97014
0.4311,0,-0.1,0.16248,0.17608,0.9708
0.432,0,-0.1,0.16071,0.17426,0.97146
0.4329,0,-0.1,0.15894,0.17243,0.97211
0.4338,0,-0.1,0.1573,0.17057,0.97265
0.4347,0,-0.1,0.15565,0.16871,0.97319
0.4356,0,-0.1,0.15401,0.16685,0.97373
0.4365,0,-0.1,0.15237,0.16499,0.97428
0.4374,0,-0.1,0.15072,0.16313,0.97482
0.4383,0,-0.1,0.14908,0.16127,0.97536
0.4392,0,-0.1,0.14743,0.1594,0.9759
0.4401,0,-0.1,0.14579,0.15754,0.97645
0.441,0,-0.1,0.14415,0.15568,0.97699
0.4419,0,-0.1,0.1425,0.15382,0.97753
0.4428,0,-0.1,0.14086,0.15196,0.97807
0.4437,0,-0.1,0.13921,0.1501,0.97861
0.4446,0,-0.1,0.13757,0.14824,0.97916
0.4455,0,-0.1,0.13593,0.14637,0.9797
0.4464,0,-0.1,0.13428,0.14451,0.98024
0.4473,0,-0.1,0.13264,0.14265,0.98078
0.4482,0,-0.1,0.13103,0.14082,0.98127
0.4491,0,-0.1,0.12943,0.13901,0.98172
0.45,0,-0.1,0.12784,0.1372,0.98218
0.4509,0,-0.1,0.12625,0.13539,0.98263
0.4518,0,-0.1,0.12465,0.13358,0.98308
0.4527,0,-0.1,0.12306,0.13177,0.98354
0.4536,0,-0.1,0.12147,0.12995,0.98399
0.4545,0,-0.1,0.11987,0.12817,0.9844
0.4554,0,-0.1,0.11827,0.1264,0.98481
0.4563,0,-0.1,0.11667,0.12463,0.98521
0.4572,0,-0.1,0.11507,0.12285,0.98561
0.4581,0,-0.1,0.11347,0.12108,0.98602
